lian2 nian2,successive years; over many years
lian2 suo3,chain
lian2 tong2,together with; along with
lian2 xi4,connection; contact; relation; in touch with; to integrate; to link; to touch
lian2 xiang3,to associate with something in thinking; abbr. for 聯想集團|联想集团[Lian2 xiang3 Ji2 tuan2]
lian2 xu4 ju4,serialized drama; dramatic series; show in parts
lian2,"to link; to join; to connect; continuously; in succession; including; (used with 也, 都 etc) even; company (military)"
lian3,"face; CL:張|张[zhang1],個|个[ge4]"
lian4 ai4,(romantic) love; in love; to have an affair; CL:個|个[ge4]
lian4 xi2,exercise; drill; practice; CL:個|个[ge4]
liang2 hao3,good; favorable; well; fine
liang2 kuai5,nice and cold; pleasantly cool
liang2 shi5,foodstuff; cereals; CL:種|种[zhong3]
liang2 xin1,conscience
liang3,both; two; ounce; some; a few; tael; weight equal to 50 grams
liang4 jie3,(reach) an understanding
liang4,bright; clear; resonant; to shine; to show; to reveal
liang4,classifier for vehicles
liang4,to dry in the air
liao2 kuo4,vast; extensive
liao2 tian1,to chat; to gossip
liao3 bu5 qi3,amazing; terrific; extraordinary
liao3 jie3,to understand; to realize; to find out
lie4 ju3,a list; to list; to enumerate
lin2 chuang2,clinical
lin2 ju1,neighbor; next door; CL:個|个[ge4]
lin2 shi2,at the instant sth happens; temporary; interim; ad hoc
lin2,to drain; to drench; to drip; diseases of the bladder
lin4 se4,stingy; mean; miserly
ling2 chen2,early in the morning
ling2 gan3,inspiration; insight; a burst of creativity in scientific or artistic endeavor
ling2 hun2,soul; spirit
ling2 huo2,flexible; nimble; agile
ling2 jian4,part; component
ling2 li4,clever; witty; intelligent
ling2 min3,smart; clever; sensitive; keen; quick; sharp
ling2 qian2,change (of money); small change; pocket money
ling2 shi2,between-meal nibbles; snacks
ling2 xing1,fragmentary; random; bits and pieces; sporadic
ling2,(small) bell; CL:隻|只[zhi1]
ling2,zero; nought; zero sign; fractional; fragmentary; odd (of numbers); (placed between two numbers to indicate a smaller quantity followed by a larger one); fraction; (in mathematics) remainder (after division); extra; to wither and fall; to wither
ling3 dao3,"lead; leading; to lead; leadership; leader; CL:位[wei4],個|个[ge4]"
ling3 hui4,to understand; to comprehend; to grasp
ling3 shi4 guan3,consulate
ling3 tu3,territory
ling3 wu4,to understand; to comprehend
ling3 xian1,to lead; to be in front
ling3 xiu4,"leader; CL:個|个[ge4],位[wei4],名[ming2]"
ling3 yu4,domain; sphere; field; territory; area
ling4 wai4,additional; in addition; besides; separate; other; moreover; furthermore
liu1,to slip away; to escape in stealth; to skate
liu2 chuan2,to spread; to circulate; to hand down
liu2 lan3,to skim over; to browse
liu2 lang4,to drift about; to wander; to roam; nomadic; homeless; unsettled (e.g. population); vagrant
liu2 lei4,to shed tears
liu2 li4,fluent
liu2 lian4,reluctant to leave; to hate to have to go; to recall fondly
liu2 lu4,to express; to reveal (one's thoughts or feelings)
liu2 mang2,rogue; hoodlum; gangster; immoral behavior
liu2 nian4,to keep as a souvenir; to recall fondly
liu2 shen2,to take care; to be careful
liu2 tong1,to circulate
liu2 xing2,to spread; to rage (of contagious disease); popular; fashionable; prevalent; (math.) manifold
liu2 xue2,to study abroad
liu2,to leave (eg a message); to retain; to stay; to remain; to keep; to preserve
liu4,six; 6
long2 ya3,deaf and dumb; deaf-mute; surdimutism
long2 zhong4,grand; prosperous; ceremonious; solemn
long2,dragon; CL:條|条[tiao2]; imperial
long3 duan4,enjoy market dominance; monopolize
long3 zhao4,to envelop; to shroud
lou2,"house with more than 1 story; storied building; floor; CL:層|层[ceng2],座[zuo4],棟|栋[dong4]"
lou3,to hold or embrace in one's arms
lou4,to leak; to divulge; to leave out by mistake; waterclock or hourglass (old)
lu2 zao4,stove
lu4 di4,dry land (as opposed to the sea)
lu4 qu3,to recruit; to enroll
lu4 xu4,in turn; successively; one after the other; bit by bit
lu4 yin1,to record (sound); sound-recording; CL:個|个[ge4]
lu4,dew; syrup; nectar; outdoors (not under cover); to show; to reveal; to betray; to expose
lu4,road; path; way; CL:條|条[tiao2]
luan4,in confusion or disorder; in a confused state of mind; disorder; upheaval; riot; illicit sexual relations; to throw into disorder; to mix up; indiscriminate; random; arbitrary
lun2 chuan2,steamship; CL:艘[sou1]
lun2 kuo4,an outline; silhouette
lun2 liu2,to alternate; to take turns
lun2 tai1,tire; pneumatic tire
lun4 tan2,forum (for discussion)
lun4 wen2,paper; treatise; thesis; CL:篇[pian1]; to discuss a paper or thesis (old)
lun4 zheng4,to prove a point; proof; to expound on; demonstrate or prove (through argument)
luo1 suo5,to grumble
luo2 ji5,logic (loanword)
luo2 si1 ding1,screw
luo4 cheng2,to complete a construction project
luo4 hou4,to fall behind; to lag (in technology etc); backward; to retrogress
luo4 shi2,practical; workable; to implement; to carry out; to decide
luo4 yi4 bu4 jue2,continuously; in an endless stream (idiom)
lv3 ci4,repeatedly; time and again
lv3 xing2,to fulfill (one's obligations); to carry out (a task); to implement (an agreement); to perform
lv3 you2,trip; journey; tourism; travel; tour
lv4 shi1,lawyer
lv4,green
lve4 duo2,to plunder; to rob; also written 略奪|略夺
lve4 wei1,a little bit; slightly
ma1 ma5,"mama; mommy; mother; CL:個|个[ge4],位[wei4]"
ma2 bi4,paralysis; palsy; numbness; to benumb
ma2 fan5,inconvenient; troublesome; to trouble or bother sb; to put sb to trouble
ma2 mu4,numb; insensitive; apathetic
ma2 zui4,anesthesia; fig. to poison (sb's mind)
ma3 hu5,careless; sloppy; negligent; skimpy
ma3 shang4,"at once, right away, immediately; lit. on horseback"
ma3 tou2,dock; pier; wharf; CL:個|个[ge4]
ma3,horse; abbr. for Malaysia 馬來西亞|马来西亚
ma4,"to scold; abuse; CL:通[tong4],頓|顿[dun4]"
ma5,(a modal particle)
ma5,(question tag)
mai2 fu2,ambush
mai2 mo4,oblivion
mai2 zang4,to bury
mai3,to buy; to purchase
mai4 bo2,a pulse (both medical and figurative)
mai4 ke4 feng1,microphone (loanword)
mai4,take a step
mai4,to sell; to betray; to spare no effort; to show off or flaunt
man2 tou5,steamed roll; steamed bun; steamed bread; CL:個|个[ge4]
man2 yuan4,to complain
man3 yi4,satisfied; pleased; to one's satisfaction
man3 zu2,to satisfy; to meet (the needs of)
man3,full; filled; packed; fully; completely; quite; to reach the limit; to satisfy; satisfied; contented; to fill; abbr. for Manchurian
man4 chang2,very long; endless
man4 hua4,caricature; cartoon; Japanese manga
man4 xing4,slow and patient; chronic (disease); slow to take effect (e.g. a slow poison)
man4 yan2,to extend; to spread
man4,slow
mang2 lu4,busy; bustling
mang2 mang2,boundless; vast and obscure
mang2 mu4,blind; aimless
mang2 ran2,ignorant; to have no knowledge of sth
mang2,busy; hurriedly
mao1,cat; CL:隻|只[zhi1]
mao2 bing4,fault; defect; shortcomings; CL:個|个[ge4]
mao2 dun4,contradictory; contradiction; CL:個|个[ge4]
mao2 jin1,towel; CL:條|条[tiao2]
mao2,hair; feather; down
mao4 chong1,to feign; to pretend to be; to pass oneself off as
mao4 sheng4,lush
mao4 xian3,to take risks; to take chances; foray; adventure
mao4 yi4,(commercial) trade; CL:個|个[ge4]
mao4 zi5,hat; cap; CL:頂|顶[ding3]
mei2 guan1 xi5,it doesn't matter
mei2 jie4,media; medium
mei2 mao5,eyebrow; CL:根[gen1]
mei2 tan4,coal
mei2 ti3,"media, esp. news media"
mei2 zhe2,(idiom) unable to solve; no way to escape a problem
mei2,"classifier for coins, rings, badges, pearls, sporting medals, rockets, satellites etc"
mei2,(negative prefix for verbs); have not; not
mei3 guan1,pleasing to the eye; beautiful; artistic
mei3 li4,beautiful
mei3 man3,happy; blissful
mei3 miao4,beautiful; wonderful; splendid
mei3 shu4,art; fine arts; painting; CL:種|种[zhong3]
mei3,each; every
mei4 li4,charm; fascination; glamor; charisma
mei4 mei5,younger sister; fig. younger woman (esp. girl friend or rival); CL:個|个[ge4]
men2 zhen3,outpatient service
men2,"gate; door; CL:扇[shan4]; gateway; doorway; CL:個|个[ge4]; opening; valve; switch; way to do something; knack; family; house; (religious) sect; school (of thought); class; category; phylum or division (taxonomy); classifier for large guns; classifier for lessons, subjects, branches of technology"
meng2 ya2,sprout; germ of a plant
meng2,drizzle; mist
meng3 lie4,fierce; violent (criticism etc)
meng4 xiang3,to dream of; to hope in vain
meng4,"dream; CL:場|场[chang2],個|个[ge4]"
mi1,to narrow one's eyes; (Dialect) to nap; to take a nap
mi2 bu3,to complement; to make up for a deficiency
mi2 huo5,to puzzle; to confuse; to baffle
mi2 lu4,to lose the way; lost; labyrinth; labyrinthus vestibularis (of the inner ear)
mi2 man4,"to pervade; to fill the air; diffuse; everywhere present; about to inundate (water); permeated by (smoke); filled with (dust); to saturate (the air with fog, smoke etc)"
mi2 ren2,fascinating; enchanting; charming; tempting
mi2 shi1,lost; not knowing one's location
mi2 xin4,superstition
mi2 yu3,riddle; conundrum
mi3 fan4,(cooked) rice
mi3,rice; CL:粒[li4]; meter (classifier)
mi4 du4,density; thickness
mi4 feng1,"bee; honeybee; CL:隻|只[zhi1],群[qun2]"
mi4 feng1,seal up
mi4 ma3,code; secret code; password; pin number
mi4 mi4,secret; CL:個|个[ge4]
mi4 qie4,close; familiar; intimate; closely (related); to foster close ties; to pay close attention
mi4 shu1,secretary
mian2 hua5,cotton
mian3 de5,so as not to; so as to avoid
mian3 fei4,free (of charge)
mian3 li4,to encourage
mian3 qiang3,to do with difficulty; to force sb to do sth; reluctant; barely enough
mian3 yi4,immunity (to disease)
mian4 bao1,"bread; CL:片[pian4],袋[dai4],塊|块[kuai4]"
mian4 dui4,to confront; to face
mian4 ji1,surface area
mian4 lin2,to face sth; to be confronted with
mian4 mao4,appearance; face; features; CL:個|个[ge4]
mian4 tiao2,noodles
mian4 zi5,"outer surface; outside; honor; reputation; face (as in ""losing face""); self-respect; feelings; (medicinal) powder"
miao2 hui4,to describe; to portray
miao2 tiao2,"slim, slender, graceful"
miao2 xie3,to describe; to depict; to portray; description
miao3 xiao3,minute; tiny; negligible; insignificant
miao3,second (of time); unit of angle or arc equivalent to one sixtieth of a degree
mie4 shi4,to loathe; to despise; contempt
mie4 wang2,to be destroyed; to become extinct; to perish; to die out; to destroy; to exterminate
min2 jian1,among the people; popular; folk; non-governmental; involving people rather than governments
min2 yong4,(for) civilian use
min2 zhu3,democracy
min2 zu2,nationality; ethnic group; CL:個|个[ge4]
min3 gan3,sensitive; susceptible; politically sensitive (pretext for censorship)
min3 jie2,nimble; quick; shrewd
min3 rui4,keen; sharp; acute
ming2 bai5,clear; obvious; unequivocal; to understand; to realize
ming2 ci4,position in a ranking of names
ming2 e2,fixed number of people; quota
ming2 fu4 qi2 shi2,"not just in name only, but also in reality (idiom)"
ming2 ming2,obviously; plainly; undoubtedly; definitely
ming2 pai2,famous brand
ming2 pian4,(business) card
ming2 que4,clear-cut; definite; explicit; to clarify; to specify; to make definite
ming2 sheng4 gu3 ji4,historical sites and scenic spots
ming2 tian1,tomorrow
ming2 xian3,clear; distinct; obvious
ming2 xin4 pian4,postcard
ming2 xing1,star; celebrity
ming2 yu4,fame; reputation; honor; honorary; emeritus (of retired professor)
ming2 zi5,name (of a person or thing); CL:個|个[ge4]
ming4 ling4,"order; command; CL:道[dao4],個|个[ge4]"
ming4 ming2,to give a name to; to dub; to christen; to designate; named after; naming
ming4 yun4,fate; destiny; CL:個|个[ge4]
mo1 suo5,to feel about; to grope about; to fumble; to do things slowly
mo1,to feel with the hand; to touch; to stroke; to grope; to feel (one's pulse)
mo2 ca1,friction; rubbing; chafing; fig. disharmony; conflict; same as 磨擦
mo2 fan4,model; fine example
mo2 fang3,to imitate; to copy; to emulate; to mimic; model
mo2 gui3,devil
mo2 he2,to break in; to wear in
mo2 hu5,vague; indistinct; fuzzy
mo2 shi4,mode; method
mo2 shu4,magic
mo2 tuo1 che1,"motorbike; motorcycle; CL:輛|辆[liang4],部[bu4]"
mo2 xing2,model; mould; matrix; pattern
mo2,membrane; film
mo3 sha1,to erase; to cover traces; to obliterate evidence; to expunge; to blot out; to suppress
mo4 ming2 qi2 miao4,unfathomable mystery (idiom); subtle and ineffable; unable to make head or tail of it; boring (e.g. movie)
mo4 mo4,in silence; not speaking
mo4 sheng1,strange; unfamiliar
mo4 shui3 r5,ink; CL:瓶[ping2] 
mou2 qiu2,to seek; to strive for
mou3,some; a certain; sb or sth indefinite; such-and-such
mu2 yang4,look; style; appearance; approximation; about; CL:個|个[ge4]
mu3 qin1,mother; also pr. with light tone [mu3 qin5]; CL:個|个[ge4]
mu3 yu3,native language; mother language
mu4 biao1,target; goal; objective; CL:個|个[ge4]
mu4 di4,purpose; aim; goal; target; objective; CL:個|个[ge4]
mu4 du3,to witness; to see at first hand; to see with one's own eyes
mu4 guang1,sight; vision; view; gaze; look
mu4 lu4,catalog; table of contents; directory (on computer hard drive); list; contents
mu4 qian2,at the present time; currently
mu4 tou5,"slow-witted; blockhead; log (of wood, timber etc); CL:塊|块[kuai4],根[gen1]"
mu4 yu4,to take a bath; to bathe; to immerse
na2 shou3,expert in; good at
na2,to hold; to seize; to catch; to apprehend; to take
na3 pa4,even; even if; even though; no matter how
na3 r5,where?; wherever; anywhere
na3,how; which
na4 men4 r5,puzzled; bewildered
na4 r5,there
na4,"that; those; then (in that case); commonly pr. nei4 before a classifier, esp. in Beijing"
nai3 nai5,(informal) father's mother; paternal grandmother; CL:位[wei4]
nai4 xin1,patient (adjective)
nai4 yong4,durable
nan2 dao4,don't tell me ...; could it be that...?
nan2 de2,seldom; rare; hard to come by
nan2 guai4,(it's) no wonder (that...); (it's) not surprising (that)
nan2 guo4,feel sorry; be grieved
nan2 kan1,hard to take; embarrassed
nan2 kan4,ugly; unsightly
nan2 mian3,hard to avoid; difficult to escape from
nan2 neng2 ke3 gui4,rare and commendable; estimable
nan2 ren2,a man; a male; men; CL:個|个[ge4]
nan2 shou4,to feel unwell; to suffer pain; to be difficult to bear
nan2,difficult (to...); problem; difficulty; difficult; not good
nan2,south
nao3 dai4,"head; skull; brains; mental capability; CL:顆|颗[ke1],個|个[ge4]"
nao3 huo3,to get angry; irritated; to annoy; to aggravate; annoying
ne5,(question particle for subjects already mentioned)
nei4 han2,meaning; content; essential properties implied or reflected by a notion; intention; connotation; self-possessed
nei4 ke1,"medicine; ""internal"" medicine, i.e. treatment by administering drugs, as opposed to surgical intervention 外科[wai4 ke1]; medical department"
nei4 mu4,inside story; non-public information; behind the scenes; internal
nei4 rong2,"content; substance; details; CL:個|个[ge4],項|项[xiang4]"
nei4 zai4,intrinsic; innate
nei4,inside; inner; internal; within; interior
nen4,tender; soft; delicate; light (color); inexperienced; unskilled
neng2 gan4,capable; competent
neng2 li4,capability; capable; able; ability; CL:個|个[ge4]
neng2 liang4,energy; capabilities
neng2 yuan2,energy; power source; CL:個|个[ge4]
neng2,to be able to; to be capable of; ability; capability; able; capable; can possibly; (usually used in the negative) to have the possibility of
ni3 ding4,to draw up; to draft; to formulate
ni3,"you (informal, as opposed to polite 您[nin2])"
nian2 dai4,a decade of a century (e.g. the Sixties); age; era; period; CL:個|个[ge4]
nian2 du4,"year (e.g. school year, fiscal year)"
nian2 ji2,grade; CL:個|个[ge4]
nian2 ji4,"age; CL:把[ba3],個|个[ge4]"
nian2 ling2,"(a person's) age; CL:把[ba3],個|个[ge4]"
nian2 qing1,young
nian2,year; CL:個|个[ge4]
nian4,"to read; to study (a degree course); to read aloud; to miss (sb); idea; remembrance; twenty (banker's anti-fraud numeral corresponding to 廿, 20)"
niao3,"bird; CL:隻|只[zhi1],群[qun2]"
nie1,to pinch (with one's fingers); to knead; to make up
nin2,"you (polite, as opposed to informal 你[ni3])"
ning2 gu4,to freeze; to solidify; to congeal; fig. with rapt attention
ning2 ju4,to condense; to coagulate; coacervation (i.e. form tiny droplets); aggregation; coherent
ning2 shi4,gaze
ning2,to pinch; wring
ning4 ke3,preferably; one would prefer to...(or not to...); would rather; (would) be better to; (to pick) the lesser of two evils
ning4 ken3,would rather...; it would be better...; would prefer
ning4 yuan4,would rather; better
niu2 nai3,"cow's milk; CL:瓶[ping2],杯[bei1]"
niu2 zai3 ku4,jeans; CL:條|条[tiao2]; also written 牛崽褲|牛崽裤
niu3 kou4 r5,button
niu3 zhuan3,to reverse; to turn around (an undesirable situation)
nong2 cun1,rural area; village; CL:個|个[ge4]
nong2 hou4,"dense; thick (fog, clouds etc); to have a strong interest in; deep; fully saturated (color)"
nong2 li4,the traditional Chinese calendar; the lunar calendar
nong2 min2,peasant; CL:個|个[ge4]
nong2 ye4,agriculture; farming
nong2,concentrated; dense
nong4,to do; to manage; to handle; to play with; to fool with; to mess with; to fix; to toy with
nu2 li4,slave
nu3 li4,great effort; to strive; to try hard
nuan3 huo5,warm; nice and warm
nuo2,to shift; to move
nv3 er2,daughter
nv3 ren2,woman
nv3 shi4,"lady; madam; CL:個|个[ge4],位[wei4]"
nve4 dai4,to mistreat; to maltreat; to abuse; mistreatment; maltreatment
o4,oh; ah
ou1 da3,to beat up; to come to blows; battery (law)
ou3 er3,occasionally; once in a while; sometimes
ou3 ran2,incidentally; occasional; occasionally; by chance; randomly
ou3 tu4,to vomit
pa1,to lie on one's stomach
pa2 shan1,to climb a mountain; to mountaineer; hiking; mountaineering
pai1,to pat; to clap; to slap; fly-swatter; racket; to take (a photograph)
pai2 chi4,to reject; to exclude; to eliminate; to remove; to repel
pai2 chu2,to eliminate; to get rid of; to remove
pai2 dui4,to line up
pai2 fang4,emission; discharge; exhaust (gas etc)
pai2 huai2,to dither; to hesitate; to pace back and forth; by ext. to hover around; to linger
pai2 lie4,array; arrangement; permutation (i.e. ordered choice of n elements out of m)
pai2 qiu2,volleyball; CL:個|个[ge4]
pai4 bie2,denomination; group; school; faction; school of thought
pai4 qian3,to send (on a mission); to dispatch
pai4,clique; school; group; faction; to dispatch; to send; to assign; to appoint; pi (Greek letter Ππ); the circular ratio pi = 3.1415926
pan1 deng1,to climb; to pull oneself up; to clamber; to scale; fig. to forge ahead in the face of hardships and danger
pan2 xuan2,to spiral; to circle; to go around; to hover; to orbit
pan2 zi5,tray; plate; dish
pan4 duan4,to decide; to determine; CL:個|个[ge4]
pan4 jue2,judgment (by a court of law)
pan4 wang4,to hope for; look forward to
pan4,bank; field-path
pang2 bian1,lateral; side; to the side; beside
pang2 da4,huge; enormous; tremendous
pang4,fat; plump
pao1 qi4,discard; dump; abandon
pao3 bu4,to walk quickly; to march; to run
pao4 mo4,foam; (soap) bubble; (economic) bubble
pei2 chang2,to compensate
pei2 xun4,to cultivate; to train; to groom; training
pei2 yang3,to train; culture; to bring up; to groom (for a position)
pei2 yu4,to train; to breed
pei2,to accompany; to keep sb company
pei4 bei4,to allocate; to provide; to outfit with
pei4 fu2,admire
pei4 he2,matching; fitting in with; compatible with; to correspond; to fit; to conform to; rapport; to coordinate with; to act in concert with; to cooperate; to become man and wife; to combine parts of machine
pei4 ou3,consort; mate; spouse
pei4 tao4,to form a complete set; coherent
pen2 di4,basin (low-lying geographical feature); depression
pen2,"basin; flower pot; unit of volume equal to 12 斗 and 8 升, approx 128 liters; CL:個|个[ge4]"
peng1 ren4,cooking; culinary arts
peng2 you5,"friend; CL:個|个[ge4],位[wei4]"
peng3,to clasp; to cup the hands; to hold up with both hands; to offer (esp. in cupped hands); to praise; to flatter
peng4 jian4,to run into; to meet (unexpectedly); to bump into
pi1 fa1,wholesale; bulk trade; distribution
pi1 pan4,criticize; CL:個|个[ge4]
pi1 ping2,to criticize; criticism; CL:個|个[ge4]
pi1 zhun3,to approve; to ratify
pi1,"to ascertain; to act on; to criticize; to pass on; classifier for batches, lots, military flights; tier (for the ranking of universities and colleges)"
pi1,"to hack; to chop; to split open; see 噼啪|劈啪, onomat. for crack, slap, clap, clatter etc"
pi1,to drape over one's shoulders; to open; to unroll; to split open; to spread out
pi2 bei4,beaten; exhausted; tired
pi2 fu1,skin; CL:種|种[zhong3]
pi2 ge2,leather; CL:張|张[zhang1]
pi2 jiu3,"beer; CL:杯[bei1],瓶[ping2],罐[guan4],桶[tong3],缸[gang1]"
pi2 juan4,to tire; tired
pi2 lao2,fatigue; wearily; weariness; weary
pi2 qi5,temperament; disposition; temper; CL:個|个[ge4]
pi2 xie2,leather shoes
pi3,"ordinary person; classifier for horses, mules etc; classifier for cloth: bolt"
pi4 gu5,buttocks; bottom; ass
pi4 ru2,for example; for instance; such as
pian1 cha1,bias; deviation
pian1 jian4,prejudice
pian1 pi4,remote; desolate; far from the city
pian1 pian1,(indicates that sth turns out just the opposite of what one would expect or what would be normal); unfortunately; against expectations
pian1,"sheet; piece of writing; bound set of bamboo slips used for record keeping (old); classifier for written items: chapter, article"
pian2 yi5,small advantages; to let sb off lightly; cheap; inexpensive
pian4 duan4,fragment (of speech etc); extract (from book etc); episode (of story etc)
pian4 ke4,short period of time; a moment
pian4 mian4,unilateral; one-sided
pian4,"thin piece; flake; a slice; film; TV play; to slice; to carve thin; partial; incomplete; one-sided; classifier for slices, tablets, tract of land, area of water; classifier for CDs, movies, DVDs etc; used with numeral 一[yi1]: classifier for scenario, scene, feeling, atmosphere, sound etc"
pian4,to cheat; to swindle; to deceive; to fool; to hoodwink; to trick
piao1 fu2,"to float; to hover; to drift (also fig., to lead a wandering life); to rove; showy; superficial"
piao1 yang2,wave; flutter; fly
piao1,to float
piao4 liang5,pretty; beautiful
piao4,ticket; ballot; bank note; CL:張|张[zhang1]; person held for ransom; amateur performance of Chinese opera; classifier for shipments and business transactions (topolect)
pin1 bo2,to struggle; to wrestle
pin1 ming4,to do one's utmost; with all one's might; at all costs; (to work or fight) as if one's life depends on it
pin2 dao4,frequency; (television) channel
pin2 fa2,lack; incomplete
pin2 fan2,frequently; often
pin2 kun4,impoverished; poverty
pin2 lv4,frequency
pin3 chang2,to taste a small amount; to sample
pin3 de2,moral character
pin3 xing2,behavior; moral conduct
pin3 zhi4,quality
pin3 zhong3,breed; variety; CL:個|个[ge4]
ping1 pang1 qiu2,table tennis; ping-pong; ping pong; table tennis ball; CL:個|个[ge4]
ping2 chang2,ordinary; common; usually; ordinarily
ping2 deng3,equal; equality
ping2 fan2,commonplace; ordinary; mediocre
ping2 fang1,"square (as in square foot, square mile, square root)"
ping2 gu1,to evaluate; to assess; assessment; evaluation
ping2 guo3,"apple; CL:個|个[ge4],顆|颗[ke1]"
ping2 heng2,balance; equilibrium
ping2 jia4,to evaluate; to assess
ping2 jing4,tranquil; undisturbed; serene
ping2 jun1,average
ping2 lun4,to comment on; to discuss; comment; commentary; CL: 篇[pian1]
ping2 mian4,plane (flat surface); print media
ping2 shi2,in normal times; in peacetime
ping2 tan3,level; even; smooth; flat
ping2 xing2,parallel; of equal rank; simultaneous
ping2 yuan2,field; plain; CL:個|个[ge4]
ping2 zhang4,protective screen
ping2 zi5,bottle; CL:個|个[ge4]
ping2,"to lean against; to rely on; on the basis of; no matter (how, what etc); proof"
ping2,flat; level; equal; to tie (make the same score); to draw (score); calm; peaceful; see also 平聲|平声[ping2 sheng1]
po1,slope; CL:個|个[ge4]
po1,to splash; to spill; rough and coarse; brutish
po1,very; considerably
po4 bu4 ji2 dai4,impatient (idiom); in a hurry; itching to get on with it
po4 chan3,to go bankrupt; to become impoverished; bankruptcy
po4 hai4,to persecute; persecution
po4 huai4,destruction; damage; to wreck; to break; to destroy
po4 li4,courage; daring; boldness; resolution; drive
po4 li4,to make an exception
po4 qie4,urgent; pressing
po4,"broken; damaged; worn out; to break, split or cleave; to get rid of; to destroy; to break with; to defeat; to capture (a city etc); to expose the truth of"
pu1,to assault; to pounce; to rush at sth; to throw oneself on
pu1,to spread; to extend; to pave; to lay
pu2 tao5,grape
pu3 bian4,universal; general; widespread; common
pu3 ji2,popular; to popularize; universal; ubiquitous; pervasive
pu3 shi2,plain; simple; guileless; down-to-earth; sincere and honest
pu3 su4,plain and simple; unadorned; simple living; not frivolous
pu3 tong1 hua4,Mandarin (common language); Putonghua (common speech of the Chinese language); ordinary speech
pu4 bu4,waterfall
qi1 dai4,to look forward to; to await; expectation
qi1 fu5,to bully
qi1 jian1,period of time; time; time period; period; CL:個|个[ge4]
qi1 liang2,desolate
qi1 pian4,to deceive; to cheat
qi1 wang4,hope; expectation
qi1 xian4,time limit; deadline; allotted time
qi1 zi5,wife; CL:個|个[ge4]
qi1,seven; 7
qi2 ci4,next; secondly
qi2 guai4,strange; odd
qi2 ji4,miracle; miraculous; wonder; marvel
qi2 miao4,fantastic; wonderful
qi2 pao2,Chinese-style dress; cheongsam
qi2 quan2,complete
qi2 shi2,"actually, in fact, really"
qi2 shi4,to discriminate against; discrimination
qi2 ta1,other; the others; else; other than (that person); in addition to the person mentioned above
qi2 xin1 xie2 li4,to work with a common purpose (idiom); to make concerted efforts; to pull together; to work as one
qi2 yu2,the rest; the others; remaining; remainder; apart from them
qi2 zhi4,ensign; flag
qi2 zhong1,among; in; included among these
qi2,to ride (an animal or bike); to sit astride
qi3 cao3,draft (a bill); draw up (plans)
qi3 cheng2,to set out on a journey
qi3 chu1,originally; at first; at the outset
qi3 chuang2,to get up
qi3 fa1,to enlighten; to explain and arouse interest; to inspire; inspiration; heuristic (attributively); to teach; CL:個|个[ge4]
qi3 fei1,to take off (in an airplane)
qi3 fu2,to move up and down; to undulate; ups and downs
qi3 gai4,beggar
qi3 hong4,to heckle; rowdy jeering; to create a disturbance
qi3 lai2,beginning or continuing an action; upward movement; stand up
qi3 ma3,at the minimum; at the very least
qi3 shi4,"announcement (written, on billboard, letter, newspaper or website); to post information; a notice"
qi3 shi4,enlightenment; revelation; apocalypse
qi3 tu2,attempt; CL:種|种[zhong3]
qi3 ye4,company; firm; enterprise; corporation; CL:家[jia1]
qi3 yi4,uprising; insurrection; revolt
qi3 you3 ci3 li3,how can this be so? (idiom); preposterous; ridiculous; absurd
qi3 yuan2,origin; to originate; to come from
qi4 cai2,equipment; material
qi4 fen1,atmosphere; mood
qi4 gai4,lofty quality; mettle; spirit
qi4 gong1,"qigong, a system of deep breathing exercises"
qi4 guan1,organ (part of body tissue); apparatus
qi4 hou4,climate; atmosphere; situation; CL:種|种[zhong3]
qi4 jin1 wei2 zhi3,so far; up to now; still (not)
qi4 po4,spirit; boldness; positive outlook; imposing attitude
qi4 se4,complexion
qi4 shi4,momentum; manner; energy; look of great force or imposing manner; powerful
qi4 wei4,odor; scent
qi4 xiang4,meteorological feature; CL:個|个[ge4]; meteorology; atmosphere or scene
qi4 ya1,atmospheric pressure; barometric pressure
qi4 you2,gas; gasoline; CL:升[sheng1]
qia1,to pick (flowers); to pinch; to clutch; (slang) to fight
qia4 dang4,appropriate; suitable
qia4 dao4 hao3 chu4,it's just perfect; it's just right
qia4 qiao3,fortunately; unexpectedly; by coincidence
qia4 tan2,to discuss
qian1 bi3,"(lead) pencil; CL:支[zhi1],枝[zhi1],桿|杆[gan3]"
qian1 che3,to involve; to implicate
qian1 ding4,to agree to and sign (a treaty etc)
qian1 fang1 bai3 ji4,"lit. thousand ways, a hundred plans (idiom); by every possible means"
qian1 jiu4,to yield; to adapt to; to accommodate to (sth)
qian1 shu3,to sign (an agreement)
qian1 wan4,ten million; countless; many; one must by all means
qian1 xi3,to migrate; to move
qian1 xu1,modest; self-effacing; to make modest remarks
qian1 xun4,humble; humility; modesty
qian1 zheng4,visa; certificate; to certify; CL:個|个[ge4]
qian1 zhi4,to control; to curb; to restrict; to impede; to pin down (enemy troops)
qian1 zi4,to sign (a signature)
qian1,thousand
qian1,to pull (an animal on a tether); to lead along; to hold hands
qian2 jing3,foreground; vista; (future) prospects; perspective
qian2 li4,potential; capacity
qian2 mian4,ahead; in front; preceding; above
qian2 shui3,to dive; to go under water; lurker (Internet slang for sb who reads forum posts but never replies)
qian2 ti2,premise; precondition; prerequisite
qian2 tu2,prospects; future outlook; journey
qian2 yi2 mo4 hua4,imperceptible influence; to influence secretly
