2,山脉,山脈,shānmài
2,山区,山區,shānqū
2,闪,閃,shǎn
2,善于,善於,shànyú
2,伤,傷,shāng
2,伤心,傷心,shāngxīn
2,商场,商場,shāngchǎng
2,商量,商量,shāngliang
2,商品,商品,shāngpǐn
2,商业,商業,shāngyè
2,上班,上班,shàngbān
2,上当,上當,shàngdàng
2,上级,上級,shàngjí
2,上面,上面,shàngmian
2,上衣,上衣,shàngyī
2,烧,燒,shāo
2,稍,稍,shāo
2,稍微,稍微,shāowēi
2,勺子,勺子,sháozi
2,少年,少年,shàonián
2,少数,少數,shǎoshù
2,舌头,舌頭,shétou
2,蛇,蛇,shé
2,设备,設備,shèbèi
2,设计,設計,shèjì
2,射,射,shè
2,伸,伸,shēn
2,身,身,shēn
2,身边,身邊,shēnbiān
2,深厚,深厚,shēnhòu
2,深刻,深刻,shēnkè
2,深入,深入,shēnrù
2,神,神,shén
2,神经,神經,shénjīng
2,升,升,shēng
2,生,生,shēng
2,生长,生長,shēngzhǎng
2,生动,生動,shēngdòng
2,生命,生命,shēngmìng
2,生气,生氣,shēngqì
2,生物,生物,shēngwù
2,生意,生意,shēngyì
2,胜,勝,shèng
2,绳子,繩子,shéngzi
2,省,省,shěng
2,失败,失敗,shībài
2,失去,失去,shīqù
2,失望,失望,shīwàng
2,失业,失業,shīyè
2,诗,詩,shī
2,施工,施工,shīgōng
2,狮子,獅子,shīzi
2,湿,濕,shī
2,什么的,什麼的,shénmede
2,石头,石頭,shítou
2,石油,石油,shíyóu
2,时代,時代,shídài
2,时刻,時刻,shíkè
2,时期,時期,shíqī
2,实际,實際,shíjì
2,实事求是,實事求是,shíshìqiúshì
2,实行,實行,shíxíng
2,实用,實用,shíyòng
2,实在,實在,shízài
2,拾,拾,shí
2,食品,食品,shípǐn
2,食物,食物,shíwù
2,使用,使用,shǐyòng
2,使用,使用,shǐyòng
2,始终,始終,shǐzhōng
2,世纪,世紀,shìjì
2,市场,市場,shìchǎng
2,事件,事件,shìjiàn
2,事实,事實,shìshí
2,事物,事物,shìwù
2,事先,事先,shìxiān
2,事业,事業,shìyè
2,试卷,試卷,shìjuàn
2,试验,試驗,shìyàn
2,室,室,shì
2,适当,適當,shìdàng
2,适合,適合,shìhé
2,适应,適應,shìyìng
2,收获,收穫,shōuhuò
2,收入,收入,shōurù
2,收音机,收音機,shōuyīnjī
2,手段,手段,shǒuduàn
2,手工,手工,shǒugōng
2,手帕,手帕,shǒupà
2,手术,手術,shǒushù
2,手套,手套,shǒutào
2,手续,手續,shǒuxù
2,手指,手指,shǒuzhǐ
2,首,首,shǒu
2,首先,首先,shǒuxiān
2,受,受,shòu
2,瘦,瘦,shòu
2,书包,書包,shūbāo
2,书店,書店,shūdiàn
2,书记,書記,shūji
2,书架,書架,shūjià
2,叔叔,叔叔,shūshu
2,舒适,舒適,shūshì
2,蔬菜,蔬菜,shūcài
2,熟练,熟練,shúliàn
2,熟悉,熟悉,shúxī
2,暑假,暑假,shǔjià
2,属于,屬於,shǔyú
2,树林,樹林,shùlín
2,数,數,shù
2,率领,率領,shuàilǐng
2,数量,數量,shùliàng
2,数字,數字,shùzì
2,刷,刷,shuā
2,摔,摔,shuāi
2,甩,甩,shuǎi
2,双方,雙方,shuāngfāng
2,水稻,水稻,shuǐdào
2,水泥,水泥,shuǐní
2,顺,順,shùn
2,顺便,順便,shùnbiàn
2,顺利,順利,shùnlì
2,丝,絲,sī
2,司机,司機,sījī
2,私,私,sī
2,私人,私人,sīrén
2,撕,撕,sī
2,似乎,似乎,sìhū
2,松,松,sōng
2,送行,送行,sòngxíng
2,速度,速度,sùdù
2,塑料,塑料,sùliào
2,算了,算了,suànle
2,随,隨,suí
2,随便,隨便,suíbiàn
2,随时,隨時,suíshí
2,碎,碎,suì
2,损失,損失,sǔnshī
2,缩,縮,suō
2,所,所,suǒ
2,所谓,所謂,suǒwèi
2,塔,塔,tǎ
2,台,台,tái
2,太太,太太,tàitai
2,谈话,談話,tánhuà
2,谈判,談判,tánpàn
2,毯子,毯子,tǎnzi
2,探,探,tàn
2,烫,燙,tàng
2,趟,趟,tàng
2,掏,掏,tāo
2,逃,逃,táo
2,讨厌,討厭,tǎoyàn
2,套,套,tào
2,特此,特此,tècǐ
2,特点,特點,tèdiǎn
2,特殊,特殊,tèshū
2,提倡,提倡,tíchàng
2,提供,提供,tígōng
2,提前,提前,tíqián
2,题,題,tí
2,题目,題目,tímù
2,体会,體會,tǐhuì
2,体积,體積,tǐjī
2,体系,體系,tǐxì
2,体育场,體育場,tǐyùchǎng
2,体育馆,體育館,tǐyùguǎn
2,替,替,tì
2,天真,天真,tiānzhēn
2,添,添,tiān
2,田,田,tián
2,田野,田野,tiányě
2,甜,甜,tián
2,填,填,tián
2,挑,挑,tiāo
2,调整,調整,tiáozhěng
2,条约,條約,tiáoyuē
2,贴,貼,tiē
2,铁,鐵,tiě
2,铁路,鐵路,tiělù
2,听讲,聽講,tīngjiǎng
2,停止,停止,tíngzhǐ
2,通讯,通訊,tōngxùn
2,同,同,tóng
2,同情,同情,tóngqíng
2,同屋,同屋,tóngwū
2,同样,同樣,tóngyàng
2,铜,銅,tóng
2,统一,統一,tǒngyī
2,统治,統治,tǒngzhì
2,桶,桶,tǒng
2,痛,痛,tòng
2,痛苦,痛苦,tòngkǔ
2,偷,偷,tōu
2,偷偷,偷偷,tōutōu
2,头,頭,tóu
2,头发,頭髮,tóufa
2,投,投,tóu
2,投入,投入,tóurù
2,透,透,tòu
2,突出,突出,tūchū
2,突击,突擊,tūjī
2,图,圖,tú
2,涂,涂,tú
2,土,土,tǔ
2,土地,土地,tǔdì
2,土豆,土豆,tǔdòu
2,吐,吐,tǔ
2,兔子,兔子,tùzi
2,团,團,tuán
2,推动,推动,tuīdòng
2,推广,推广,tuīguǎng
2,托,托,tuō
2,拖,拖,tuō
2,脱离,脫離,tuōlí
2,哇,哇,wa
2,哇,哇,wā
2,挖,挖,wā
2,歪,歪,wāi
2,外地,外地,wàidì
2,外交,外交,wàijiāo
2,外面,外面,wàimian
2,弯,彎,wān
2,完整,完整,wánzhěng
2,网球,網球,wǎngqiú
2,往往,往往,wǎngwǎng
2,忘记,忘記,wàngjì
2,望,望,wàng
2,危害,危害,wēihài
2,危机,危機,wēijī
2,微笑,微笑,wēixiào
2,围,圍,wéi
2,围绕,圍繞,wéirào
2,违反,違反,wéifǎn
2,维护,維護,wéihù
2,尾巴,尾巴,wěiba
2,尾巴,尾巴,yǐba
2,委员,委員,wěiyuán
2,卫生,衛生,wèishēng
2,卫星,衛星,wèixīng
2,未,未,wèi
2,未来,未來,wèilái
2,位置,位置,wèizhi
2,味道,味道,wèidao
2,胃,胃,wèi
2,喂,喂,wèi
2,温度,溫度,wēndù
2,温暖,溫暖,wēnnuǎn
2,文件,文件,wénjiàn
2,文明,文明,wénmíng
2,文物,文物,wénwù
2,文字,文字,wénzì
2,闻,聞,wén
2,稳,穩,wěn
2,稳定,穩定,wěndìng
2,问候,問候,wènhòu
2,握,握,wò
2,污染,污染,wūrǎn
2,屋,屋,wū
2,无,無,wú
2,无论,無論,wúlùn
2,无数,無數,wúshù
2,无限,無限,wúxiàn
2,武器,武器,wǔqì
2,武术,武術,wǔshù
2,物价,物價,wùjià
2,物质,物質,wùzhì
2,误会,誤會,wùhuì
2,雾,霧,wù
2,西北,西北,xīběi
2,西部,西部,xībù
2,西餐,西餐,xīcān
2,西方,西方,xīfāng
2,西瓜,西瓜,xīguā
2,西红柿,西紅柿,xīhóngshì
2,西面,西面,xīmiàn
2,西南,西南,xīnán
2,吸,吸,xī
2,吸收,吸收,xīshōu
2,吸烟,吸煙,xīyān
2,吸引,吸引,xīyǐn
2,牺牲,犧牲,xīshēng
2,洗衣机,洗衣機,xǐyījī
2,戏,戲,xì
2,系统,系統,xìtǒng
2,细菌,細菌,xìjūn
2,细心,細心,xìxīn
2,下班,下班,xiàbān
2,下面,下面,xiàmian
2,吓,嚇,xià
2,先后,先後,xiānhòu
2,先进,先進,xiānjìn
2,纤维,纖維,xiānwéi
2,掀,掀,xiān
2,鲜,鮮,xiān
2,鲜花,鮮花,xiānhuā
2,闲,閑,xián
2,显得,顯得,xiǎnde
2,显然,顯然,xiǎnrán
2,显著,顯著,xiǎnzhù
2,县,縣,xiàn
2,现代化,現代化,xiàndàihuà
2,现实,現實,xiànshí
2,现象,現象,xiànxiàng
2,线,線,xiàn
2,限制,限制,xiànzhì
2,羡慕,羡慕,xiànmù
2,献,獻,xiàn
2,乡,鄉,xiāng
2,乡下,鄉下,xiāngxia
2,相,相,xiāng
2,相当,相當,xiāngdāng
2,相反,相反,xiāngfǎn
2,相互,相互,xiānghù
2,相似,相似,xiāngsì
2,相同,相同,xiāngtóng
2,香肠,香腸,xiāngcháng
2,香皂,香皂,xiāngzào
2,箱子,箱子,xiāngzi
2,详细,詳細,xiángxì
2,享受,享受,xiǎngshòu
2,响应,響應,xiǎngyìng
2,想法,想法,xiǎngfǎ
2,想念,想念,xiǎngniàn
2,想象,想像,xiǎngxiàng
2,项,項,xiàng
2,项目,項目,xiàngmù
2,象,象,xiàng
2,消费,消費,xiāofèi
2,消化,消化,xiāohuà
2,消灭,消滅,xiāomiè
2,消失,消失,xiāoshī
2,小伙子,小伙子,xiǎohuǒzi
2,小麦,小麥,xiǎomài
2,小朋友,小朋友,xiǎopéngyou
2,小说,小說,xiǎoshuō
2,小心,小心,xiǎoxīn
2,小学,小學,xiǎoxué
2,晓得,曉得,xiǎodé
2,效果,效果,xiàoguǒ
2,效率,效率,xiàolǜ
2,校长,校長,xiàozhǎng
2,笑话,笑話,xiàohua
2,歇,歇,xiē
2,斜,斜,xié
2,心得,心得,xīndé
2,心情,心情,xīnqíng
2,心脏,心臟,xīnzàng
2,新鲜,新鮮,xīnxiān
2,信,信,xìn
2,信心,信心,xìnxīn
2,兴奋,興奮,xīngfèn
2,兴趣,興趣,xìngqù
2,星星,星星,xīngxing
2,行,行,xíng
2,行动,行動,xíngdòng
2,行李,行李,xíngli
2,形成,形成,xíngchéng
2,形容,形容,xíngróng
2,形式,形式,xíngshì
2,形势,形勢,xíngshì
2,形象,形象,xíngxiàng
2,形状,形狀,xíngzhuàng
2,醒,醒,xǐng
2,姓名,姓名,xìngmíng
2,性,性,xìng
2,性格,性格,xìnggé
2,性质,性質,xìngzhì
2,兄弟,兄弟,xiōngdi
2,胸,胸,xiōng
2,雄,雄,xióng
2,雄伟,雄偉,xióngwěi
2,熊猫,熊貓,xióngmāo
2,修,修,xiū
2,修改,修改,xiūgǎi
2,修理,修理,xiūlǐ
2,虚心,虛心,xūxīn
2,许,許,xǔ
2,宣布,宣布,xuānbù
2,宣传,宣傳,xuānchuán
2,选,選,xuǎn
2,选举,選舉,xuǎnjǔ
2,选择,選擇,xuǎnzé
2,学,學,xué
2,学费,學費,xuéfèi
2,学期,學期,xuéqī
2,学术,學術,xuéshù
2,学问,學問,xuéwen
2,血,血,xiě
2,血液,血液,xuèyè
2,寻找,尋找,xúnzhǎo
2,训练,訓練,xùnliàn
2,迅速,迅速,xùnsù
2,压,壓,yā
2,压迫,壓迫,yāpò
2,牙,牙,yá
2,牙刷,牙刷,yáshuā
2,咽,咽,yàn
2,延长,延長,yáncháng
2,严格,嚴格,yángé
2,严肃,嚴肅,yánsù
2,严重,嚴重,yánzhòng
2,沿,沿,yán
2,研究所,研究所,yánjiūsuǒ
2,盐,鹽,yán
2,眼,眼,yǎn
2,眼镜,眼鏡,yǎnjìng
2,眼泪,眼淚,yǎnlèi
2,眼前,眼前,yǎnqián
2,演,演,yǎn
2,演员,演員,yǎnyuán
2,阳光,陽光,yángguāng
2,养,養,yǎng
2,样,樣,yàng
2,腰,腰,yāo
2,邀请,邀請,yāoqǐng
2,摇,搖,yáo
2,咬,咬,yǎo
2,要紧,要緊,yàojǐn
2,爷爷,爺爺,yéye
2,业务,業務,yèwù
2,业余,業餘,yèyú
2,叶子,葉子,yèzi
2,夜里,夜裡,yèli
2,夜晚,夜晚,yèwǎn
2,一,一,yī
2,一...也...,一...也...,yī...yě...
2,一半,一半,yībàn
2,一边,一邊,yībiān
2,一道,一道,yīdào
2,一方...一方面...,一方...一方面...,yīfāng...yīfāngmiàn...
2,一齐,一齊,yīqí
2,一生,一生,yīshēng
2,一时,一時,yīshí
2,一同,一同,yītóng
2,一下子,一下子,yīxiàzi
2,一致,一致,yīzhì
2,医务室,醫務室,yīwùshì
2,医学,醫學,yīxué
2,依靠,依靠,yīkào
2,仪器,儀器,yíqì
2,移,移,yí
2,移动,移動,yídòng
2,疑问,疑問,yíwèn
2,已,已,yǐ
2,以,以,yǐ
2,以及,以及,yǐjí
2,以来,以來,yǐlái
2,以内,以內,yǐnèi
2,以上,以上,yǐshàng
2,以外,以外,yǐwài
2,以下,以下,yǐxià
2,议论,議論,yìlùn
2,异常,異常,yìcháng
2,意外,意外,yìwài
2,意志,意志,yìzhì
2,因此,因此,yīncǐ
2,因而,因而,yīn'ér
2,因素,因素,yīnsù
2,银,銀,yín
2,引起,引起,yǐnqǐ
2,印,印,yìn
2,印刷,印刷,yìnshuā
2,印象,印象,yìnxiàng
2,应,應,yīng
2,应当,應當,yīngdāng
2,应用,應用,yìngyòng
2,英雄,英雄,yīngxióng
2,英勇,英勇,yīngyǒng
2,迎接,迎接,yíngjiē
2,营养,營養,yíngyǎng
2,营业,營業,yíngyè
2,影子,影子,yǐngzi
2,硬,硬,yìng
2,拥抱,擁抱,yōngbào
2,拥护,擁護,yōnghù
2,勇敢,勇敢,yǒnggǎn
2,勇气,勇氣,yǒngqì
2,用不着,用不著,yòngbuzháo
2,用处,用處,yòngchu
2,用功,用功,yònggōng
2,用力,用力,yònglì
2,优点,優點,yōudiǎn
2,优良,優良,yōuliáng
2,优美,優美,yōuměi
2,优秀,優秀,yōuxiù
2,悠久,悠久,yōujiǔ
2,由,由,yóu
2,由于,由於,yóuyú
2,油,油,yóu
2,游览,遊覽,yóulǎn
2,游泳池,游泳池,yóuyǒngchí
2,有的是,有的是,yǒudeshì
2,有点儿,有點兒,yǒudiǎnr
2,有关,有關,yǒuguān
2,有力,有力,yǒulì
2,有利,有利,yǒulì
2,有趣,有趣,yǒuqù
2,有时,有時,yǒushí
2,有效,有效,yǒuxiào
2,有用,有用,yǒuyòng
2,右边,右邊,yòubian
2,于,於,yú
2,于是,於是,yúshì
2,与,與,yǔ
2,羽毛球,羽毛球,yǔmáoqiú
2,雨衣,雨衣,yǔyī
2,语调,語調,yǔdiào
2,语气,語氣,yǔqì
2,语音,語音,yǔyīn
2,玉米,玉米,yùmǐ
2,预备,預備,yùbèi
2,遇,遇,yù
2,遇见,遇見,yùjiàn
2,员,員,yuán
2,原料,原料,yuánliào
2,原因,原因,yuányīn
2,原则,原則,yuánzé
2,圆光,圓光,yuánguāng
2,圆珠笔,圓珠筆,yuánzhūbǐ
2,院,院,yuàn
2,院长,院長,yuànzhǎng
2,院子,院子,yuànzi
2,愿望,願望,yuànwàng
2,约,約,yuē
2,约会,約會,yuēhuì
2,阅读,閱讀,yuèdú
2,阅览室,閱覽室,yuèlǎnshì
2,越...越...,越...越...,yuè...yuè...
2,允许,允許,yǔnxǔ
2,运,運,yùn
2,运动会,運動會,yùndònghuì
2,运动员,運動員,yùndòngyuán
2,运输,運輸,yùnshū
2,运用,運用,yùnyòng
2,杂技,雜技,zájì
2,灾,災,zāi
2,灾害,災害,zāihài
2,暂时,暫時,zànshí
2,赞成,贊成,zànchéng
2,遭到,遭到,zāodào
2,遭受,遭受,zāoshòu
2,糟糕,糟糕,zāogāo
2,造,造,zào
2,造句,造句,zàojù
2,则,則,zé
2,责任,責任,zérèn
2,曾,曾,zēng
2,增长,增長,zēngzhǎng
2,咋,咋,zǎ
2,扎,扎,zhā
2,摘,摘,zhāi
2,窄,窄,zhǎi
2,粘,粘,zhān
2,展出,展出,zhǎnchū
2,展开,展開,zhǎnkāi
2,展览会,展覽會,zhǎnlǎnhuì
2,战斗,戰鬥,zhàndòu
2,战胜,戰勝,zhànshèng
2,战士,戰士,zhànshì
2,战争,戰爭,zhànzhēng
2,章,章,zhāng
2,涨,漲,zhǎng
2,丈,丈,zhàng
2,丈夫,丈夫,zhàngfu
2,招待,招待,zhāodài
2,招待会,招待會,zhāodàihuì
2,招呼,招呼,zhāohu
2,着,著,zháo
2,召开,召開,zhàokāi
2,照,照,zhào
2,照常,照常,zhàocháng
2,照片,照片,zhàopiàn
2,折,折,zhé
2,哲学,哲學,zhéxué
2,这边,這邊,zhèbiān
2,针,針,zhēn
2,针对,針對,zhēnduì
2,真理,真理,zhēnlǐ
2,真实,真實,zhēnshí
2,阵,陣,zhèn
2,争,爭,zhēng
2,争论,爭論,zhēnglùn
2,争取,爭取,zhēngqǔ
2,征求,徵求,zhēngqiú
2,睁,睜,zhēng
2,整个,整個,zhěnggè
2,整理,整理,zhěnglǐ
2,正,正,zhèng
2,正常,正常,zhèngcháng
2,正好,正好,zhènghǎo
2,正式,正式,zhèngshì
2,证明,證明,zhèngmíng
2,政策,政策,zhèngcè
2,之后,之後,zhīhòu
2,之前,之前,zhīqián
2,之上,之上,zhīshàng
2,之下,之下,zhīxià
2,之一,之一,zhīyī
2,之中,之中,zhīzhōng
2,支持,支援,zhīchí
2,支援,支援,zhīyuán
2,织,織,zhī
2,执行,執行,zhíxíng
2,直,直,zhí
2,直到,直到,zhídào
2,直接,直接,zhíjiē
2,值得,值得,zhíde
2,职工,職工,zhígōng
2,职业,職業,zhíyè
2,植物,植物,zhíwù
2,止,止,zhǐ
2,只是,只是,zhǐshì
2,只要,只要,zhǐyào
2,只有,只有,zhǐyǒu
2,指出,指出,zhǐchū
2,指导,指導,zhǐdǎo
2,指挥,指揮,zhǐhuī
2,指示,指示,zhǐshì
2,至,至,zhì
2,至今,至今,zhìjīn
2,至少,至少,zhìshǎo
2,制订,制訂,zhìdìng
2,制定,制定,zhìdìng
2,制度,制度,zhìdù
2,制造,製造,zhìzào
2,治,治,zhì
2,质量,質量,zhìliàng
2,秩序,秩序,zhìxù
2,中餐,中餐,Zhōngcān
2,中心,中心,zhōngxīn
2,中央,中央,zhōngyāng
2,中药,中藥,zhōngyào
2,终于,終於,zhōngyú
2,种,種,zhòng
2,种子,種子,zhǒngzi
2,重,重,zhòng
2,重大,重大,zhòngdà
2,重点,重點,zhòngdiǎn
2,重量,重量,zhòngliàng
2,重视,重視,zhòngshì
2,周到,周到,zhōudao
2,株,株,zhū
2,竹子,竹子,zhúzi
2,逐步,逐步,zhúbù
2,逐渐,逐漸,zhújiàn
2,主动,主動,zhǔdòng
2,主观,主觀,zhǔguān
2,主人,主人,zhǔrén
2,主任,主任,zhǔrèn
2,主席,主席,zhǔxí
2,主张,主張,zhǔzhāng
2,煮,煮,zhǔ
2,住院,住院,zhùyuàn
2,祝贺,祝賀,zhùhè
2,著名,著名,zhùmíng
2,著作,著作,zhùzuò
2,抓,抓,zhuā
2,抓紧,抓緊,zhuājǐn
2,专家,專家,zhuānjiā
2,专门,專門,zhuānmén
2,专心,專心,zhuānxīn
2,专业,專業,zhuānyè
2,转,轉,zhuǎn
2,转变,轉變,zhuǎnbiàn
2,转告,轉告,zhuǎngào
2,庄稼,莊稼,zhuānjiā
2,庄严,莊嚴,zhuāngyán
2,状况,狀況,zhuàngkuàng
2,状态,狀態,zhuàngtài
2,撞,撞,zhuàng
2,追,追,zhuī
2,准,準,zhǔn
2,准确,準確,zhǔnquè
2,准时,準時,zhǔnshí
2,捉,捉,zhuō
2,仔细,仔細,zǐxì
2,资料,資料,zīliào
2,资源,資源,zīyuán
2,紫,紫,zǐ
2,自,自,zì
2,自从,自從,zìcóng
2,自动,自動,zìdòng
2,自费,自費,zìfèi
2,自觉,自覺,zìjué
2,自然,自然,zìrán
2,自我,自我,zìwǒ
2,自学,自學,zìxué
2,自由,自由,zìyóu
2,综合,綜合,zōnghé
2,总结,總結,zǒngjié
2,总理,總理,zǒnglǐ
2,总统,總統,zǒngtǒng
2,走道,走道,zǒudào
2,组,組,zǔ
2,钻,鑽,zuān
2,钻研,鑽研,zuānyán
2,最好,最好,zuìhǎo
2,醉,醉,zuì
2,尊敬,尊敬,zūnjìng
2,遵守,遵守,zūnshǒu
2,左边,左邊,zuǒbian
2,左右,左右,zuǒyòu
2,作家,作家,zuòjiā
2,作品,作品,zuòpǐn
2,作为,作為,zuòwéi
2,作文,作文,zuòwén
2,作用,作用,zuòyòng
2,作者,作者,zuòzhě
2,坐班,坐班,zuòbān
2,座谈,座談,zuòtán
2,座位,座位,zuòwèi
2,做法,做法,zuòfǎ
2,做客,做客,zuòkè
2,做梦,做夢,zuòmèng
3,哎哟,哎喲,āiyō
3,唉,唉,āi
3,挨,挨,ái
3,癌,癌,ái
3,安,安,ān
3,安定,安定,āndìng
3,安装,安裝,ānzhuāng
3,按期,按期,ànqī
3,暗暗,暗暗,àn'àn
3,熬,熬,áo
3,奥秘,奧秘,àomì
3,扒,扒,bā
3,把,把,bǎ
3,把握,把握,bǎwò
3,坝,壩,bà
3,罢,罷,bà
3,罢工,罷工,bàgōng
3,白白,白白,báibái
3,百货,百貨,bǎihuò
3,柏树,柏樹,bǎishù
3,摆脱,擺脫,bǎituō
3,拜访,拜訪,bàifǎng
3,拜会,拜會,bàihuì
3,般,般,bān
3,办理,辦理,bànlǐ
3,半岛,半島,bàndǎo
3,瓣,瓣,bàn
3,帮,幫,bāng
3,绑,綁,bǎng
3,棒,棒,bàng
3,磅,磅,bàng
3,包袱,包袱,bāofu
3,包含,包含,bāohán
3,包围,包圍,bāowéi
3,宝,寶,bǎo
3,宝石,寶石,bǎoshí
3,保管,保管,bǎoguǎn
3,保密,保密,bǎomì
3,保守,保守,bǎoshǒu
3,保险,保險,bǎoxiǎn
3,保障,保障,bǎozhàng
3,报,報,bào
3,报仇,報仇,bàochóu
3,报酬,報酬,bàochou
3,报复,報復,bàofù
3,报刊,報刊,bàokān
3,报社,報社,bàoshè
3,暴露,暴露,bàolù
3,暴雨,暴雨,bàoyǔ
3,爆发,爆發,bàofā
3,爆炸,爆炸,bàozhà
3,悲哀,悲哀,bēi'āi
3,悲观,悲觀,bēiguān
3,背包,背包,bèibāo
3,背景,背景,bèijǐng
3,背诵,背誦,bèisòng
3,背心,背心,bèixīn
3,被动,被動,bèidòng
3,被迫,被迫,bèipò
3,辈,輩,bèi
3,奔,奔,bēn
3,奔,奔,bèn
3,奔跑,奔跑,bēnpǎo
3,本人,本人,běnrén
3,本身,本身,běnshēn
3,甭,甭,béng
3,比方,比方,bǐfang
3,彼此,彼此,bǐcǐ
3,笔试,筆試,bǐshì
3,必,必,bì
3,必定,必定,bìdìng
3,必修,必修,bìxiū
3,必需,必需,bìxū
3,毕竟,畢竟,bìjìng
3,闭幕,閉幕,bìmù
3,壁,壁,bì
3,边疆,邊疆,biānjiāng
3,边界,邊界,biānjiè
3,边缘,邊緣,biānyuán
3,编辑,編輯,biānjí
3,编制,編製,biānzhì
3,便利,便利,biànlì
3,便于,便於,biànyú
3,变动,變動,biàndòng
3,变革,變革,biàngé
3,辩论,辯論,biànlùn
3,标语,標語,biāoyǔ
3,标志,標誌,biāozhì
3,表情,表情,biǎoqíng
3,别,別,bié
3,别处,別處,biéchù
3,别字,別字,biézì
3,冰棍儿,冰棍兒,bīnggùnr
3,丙,丙,bǐng
3,柄,柄,bǐng
3,饼,餅,bǐng
3,病床,病床,bìngchuáng
3,病情,病情,bìngqíng
3,拨,撥,bō
3,波浪,波浪,bōlàng
3,剥,剝,bāo
3,剥削,剝削,bōxuē
3,菠菜,菠菜,bōcài
3,播,播,bō
3,播送,播送,bōsòng
3,博士,博士,bóshì
3,博物馆,博物館,bówùguǎn
3,薄弱,薄弱,bóruò
3,不安,不安,bù'ān
3,不比,不比,bùbǐ
3,不对,不對,bùduì
3,不够,不夠,bùgòu
3,不顾,不顧,bùgù
3,不见,不見,bùjiàn
3,不见得,不見得,bùjiànde
3,不禁,不禁,bùjīn
3,不觉,不覺,bùjué
3,不可,不可,bùkě
3,不利,不利,bùlì
3,不料,不料,bùliào
3,不满,不滿,bùmǎn
3,不免,不免,bùmiǎn
3,不是,不是,bùshì
3,不是……而是……,不是……而是……,bùshì...érshì...
3,不是……就是……,不是……就是……,bùshì...jiùshì...
3,不停,不停,bùtíng
3,不像话,不像話,bùxiànghuà
3,不由得,不由得,bùyóude
3,不在乎,不在乎,bùzàihu
3,不怎么样,不怎么樣,bùzěnmeyàng
3,不曾,不曾,bùcéng
3,不止,不止,bùzhǐ
3,不只,不只,bùzhǐ
3,不足,不足,bùzú
3,布告,佈告,bùgào
3,步骤,步驟,bùzhòu
3,部署,部署,bùshǔ
3,猜想,猜想,cāixiǎng
3,才,才,cái
3,才能,才能,cáinéng
3,财产,財產,cáichǎn
3,财富,財富,cáifù
3,财政,財政,cáizhèng
3,裁缝,裁縫,cáifeng
3,裁判,裁判,cáipàn
3,参考,參考,cānkǎo
3,参谋,參謀,cānmóu
3,餐车,餐車,cānchē
3,残酷,殘酷,cánkù
3,蚕,蠶,cán
3,惭愧,慚愧,cánkuì
3,惨,慘,cǎn
3,灿烂,燦爛,cànlàn
3,仓库,倉庫,cāngkù
3,苍白,蒼白,cāngbái
3,苍蝇,蒼蠅,cāngying
3,舱,艙,cāng
3,操心,操心,cāoxīn
3,操纵,操縱,cāozòng
3,操作,操作,cāozuò
3,草案,草案,cǎo'àn
3,侧,側,cè
3,测,測,cè
3,测量,測量,cèliáng
3,测试,測試,cèshì
3,插秧,插秧,chāyāng
3,茶馆,茶館,cháguǎn
3,茶话会,茶話會,cháhuàhuì
3,茶叶,茶葉,cháyè
3,差别,差別,chābié
3,产物,產物,chǎnwù
3,产值,產值,chǎnzhí
3,铲,鏟,chǎn
3,颤动,顫動,chàndòng
3,颤抖,顫抖,chàndǒu
3,长,長,zhǎng
3,长度,長度,chángdù
3,长久,長久,chángjiǔ
3,长远,長遠,chángyuǎn
3,肠,腸,cháng
3,常识,常識,chángshí
3,厂长,廠長,chǎngzhǎng
3,场地,場地,chǎngdì
3,场合,場合,chǎnghé
3,场面,場面,chǎngmiàn
3,钞票,鈔票,chāopiào
3,超额,超額,chāo'é
3,潮,潮,cháo
3,潮湿,潮濕,cháoshī
3,吵架,吵架,chǎojià
3,炒,炒,chǎo
3,车辆,車輛,chēliàng
3,车厢,車廂,chēxiāng
3,扯,扯,chě
3,撤,撤,chè
3,尘土,塵土,chéntǔ
3,沉,沉,chén
3,沉思,沉思,chénsī
3,陈列,陳列,chénliè
3,称呼,稱呼,chēnghu
3,撑,撐,chēng
3,成,成,chéng
3,成本,成本,chéngběn
3,成千上万,成千上萬,chéngqiānshàngwàn
3,成天,成天,chéngtiān
3,成语,成語,chéngyǔ
3,成员,成員,chéngyuán
3,承包,承包,chéngbāo
3,承担,承擔,chéngdān
3,乘客,乘客,chéngkè
3,程序,程序,chéngxù
3,吃苦,吃苦,chīkǔ
3,吃亏,吃虧,chīkuī
3,吃力,吃力,chīlì
3,池,池,chí
3,迟,遲,chí
3,持久,持久,chíjiǔ
3,尺寸,尺寸,chǐcun
3,尺子,尺子,chǐzi
3,赤道,赤道,chìdào
3,充实,充實,chōngshí
3,冲,沖,chòng
3,冲击,衝擊,chōngjī
3,冲突,衝突,chōngtū
3,仇,仇,chóu
3,仇恨,仇恨,chóuhèn
3,丑,丑,chǒu
3,出路,出路,chūlù
3,出卖,出賣,chūmài
3,出门,出門,chūmén
3,出难题,出難題,chūnántí
3,出身,出身,chūshēn
3,出事,出事,chūshì
3,出息,出息,chūxi
3,出洋相,出洋相,chūyángxiàng
3,出租,出租,chūzū
3,初期,初期,chūqī
3,初中,初中,chūzhōng
3,除,除,chú
3,除非,除非,chúfēi
3,处处,處處,chùchù
