过问,過問,guòwèn
过于,過於,guòyú
海岸,海岸,hǎi'àn
海滨,海濱,hǎibīn
海港,海港,hǎigǎng
海外,海外,hǎiwài
害羞,害羞,hàixiū
含义,含義,hányì
含有,含有,hányǒu
函授,函授,hánshòu
寒,寒,hán
寒暄,寒暄,hánxuān
罕见,罕見,hǎnjiàn
汉奸,漢奸,Hànjiān
汉学,漢學,Hànxué
旱灾,旱災,hànzāi
捍卫,捍衛,hànwèi
航班,航班,hángbān
航道,航道,hángdào
航海,航海,hánghǎi
航天,航天,hángtiān
航线,航線,hángxiàn
航运,航運,hángyùn
豪华,豪華,háohuá
好多,好多,hǎoduō
好感,好感,hǎogǎn
好坏,好壞,hǎohuài
好客,好客,hàokè
好说,好說,hǎoshuō
好样的,好樣的,hǎoyàngde
好在,好在,hǎozài
好转,好轉,hǎozhuǎn
号称,號稱,hàochēng
浩浩荡荡,浩浩蕩蕩,hàohaodàngdàng
耗费,耗費,hàofèi
禾苗,禾苗,hémiáo
合并,合併,hébìng
合乎,合乎,héhū
合伙,合夥,héhuǒ
合情合理,合情合理,héqínghélǐ
合营,合營,héyíng
合资,合資,hézī
何,何,hé
何等,何等,héděng
和蔼,和藹,hé'ǎi
和解,和解,héjiě
和睦,和睦,hémù
和平共处,和平共處,hépínggòngchǔ
和气,和氣,héqi
和尚,和尚,héshang
和谐,和諧,héxié
和约,和約,héyuē
河道,河道,hédào
核桃,核桃,hétao
核武器,核武器,héwǔqì
核心,核心,héxīn
荷花,荷花,héhuā
贺词,賀詞,hècí
黑白,黑白,hēibái
狠毒,狠毒,hěndú
狠心,狠心,hěnxīn
恒星,恆星,héngxīng
横,橫,hèng
横行,橫行,héngxíng
轰动,轟動,hōngdòng
轰轰烈烈,轟轟烈烈,hōnghōnglièliè
轰炸,轟炸,hōngzhà
哄,哄,hǒng
烘,烘,hōng
红领巾,紅領巾,hónglǐngjīn
宏大,宏大,hóngdà
虹,虹,hóng
后期,後期,hòuqī
后勤,後勤,hòuqín
厚度,濃度,hòudù
候补,候補,hòubǔ
候选人,候選人,hòuxuǎnrén
呼声,呼聲,hūshēng
呼啸,呼嘯,hūxiào
呼吁,呼籲,hūyù
忽略,忽略,hūlüè
狐狸,狐狸,húli
胡,胡,hú
胡来,胡來,húlái
葫芦,葫蘆,húlu
糊,糊,hú
互利,互利,hùlì
户口,戶口,hùkǒu
花费,花費,huāfèi
花色,花色,huāsè
花纹,花紋,huāwén
花样,花樣,huāyàng
华丽,華麗,huálì
化肥,化肥,huàféi
化纤,化纖,huàxiān
化妆,化妝,huàzhuāng
划分,劃分,huàfēn
画面,畫面,huàmiàn
话题,話題,huàtí
怀孕,懷孕,huáiyùn
槐树,槐樹,huáishù
欢笑,歡笑,huānxiào
还原,還原,huányuán
环节,環節,huánjié
缓,緩,huǎn
换取,換取,huànqǔ
患者,患者,huànzhě
荒地,荒地,huāngdì
荒凉,荒涼,huāngliáng
荒谬,荒謬,huāngmiù
荒唐,荒唐,huāngtáng
慌乱,慌亂,huāngluàn
慌张,慌張,huāngzhāng
皇后,皇后,huánghòu
黄金,黃金,huángjīn
蝗虫,蝗蟲,huángchóng
晃,晃,huàng
挥霍,揮霍,huīhuò
回避,迴避,huíbì
回顾,回顧,huígù
回击,回擊,huíjī
回收,回收,huíshōu
悔,悔,huǐ
悔改,悔改,huǐgǎi
悔恨,悔恨,huǐhèn
汇集,匯集,huìjí
汇率,匯率,huìlǜ
会同,會同,huìtóng
会晤,會晤,huìwù
会员,會員,huìyuán
绘,繪,huì
贿赂,賄賂,huìlù
毁坏,毀壞,huǐhuài
毁灭,毀滅,huǐmiè
混纺,混紡,hùnfǎng
混合物,混合物,hùnhéwù
混浊,混濁,hùnzhuó
豁,豁,huō
活力,活力,huólì
火山,火山,huǒshān
火灾,火災,huǒzāi
伙,伙,huǒ
伙计,伙計,huǒji
或是,或是,huòshì
或许,或許,huòxǔ
获取,獲取,huòqǔ
祸,禍,huò
祸害,禍害,huòhài
讥笑,譏笑,jīxiào
击,擊,jī
机车,機車,jīchē
机灵,機靈,jīling
机密,機密,jīmì
机枪,機槍,jīqiāng
机体,機體,jītǐ
机遇,機遇,jīyù
机智,機智,jīzhì
迹象,跡象,jìxiàng
积,積,jī
积压,積壓,jīyā
基督教,基督教,Jīdūjiào
基金,基金,jījīn
激,激,jī
激发,激發,jīfā
激光,激光,jīguāng
激励,激勵,jīlì
激情,激情,jīqíng
及早,及早,jízǎo
吉普车,吉普車,jípǔchē
吉祥,吉祥,jíxiáng
即便,即便,jíbiàn
极度,極度,jídù
极力,極力,jílì
极限,極限,jíxiàn
急剧,急劇,jíjù
急切,急切,jíqiè
急需,急需,jíxū
急于,急於,jíyú
集会,集會,jíhuì
集市,集市,jíshì
集邮,集郵,jíyóu
集资,集資,jízī
嫉妒,嫉妒,jídù
籍贯,籍貫,jíguàn
几何,幾何,jǐhé
脊梁,脊梁,jǐliang
计较,計較,jìjiào
记号,記號,jìhao
记性,記性,jìxing
记忆力,記憶力,jìyìlì
纪要,紀要,jìyào
忌,忌,jì
季度,季度,jìdù
继,繼,jì
寂静,寂靜,jìjìng
寄托,寄托,jìtuō
加班,加班,jiābān
加急,加急,jiājí
加剧,加劇,jiājù
加热,加熱,jiārè
加深,加深,jiāshēn
加重,加重,jiāzhòng
夹杂,夾雜,jiāzá
家长,家長,jiāzhǎng
家常,家常,jiācháng
家务,家務,jiāwù
家畜,家畜,jiāchù
家喻户晓,家喻戶曉,jiāyùhùxiǎo
嘉奖,嘉獎,jiājiǎng
颊,頰,jiá
甲板,甲板,jiǎbǎn
驾,駕,jià
假定,假定,jiǎdìng
假冒,假冒,jiǎmào
假设,假設,jiǎshè
假装,假裝,jiǎzhuāng
奸,奸,jiān
尖端,尖端,jiānduān
坚韧,堅韌,jiānrèn
坚实,堅實,jiānshí
坚信,堅信,jiānxìn
坚贞不屈,堅貞不屈,jiānzhēnbùqū
间隔,間隔,jiàngé
间接,間接,jiànjiē
肩膀,肩膀,jiānbǎng
艰险,艱險,jiānxiǎn
兼任,兼任,jiānrèn
监察,監察,jiānchá
茧,繭,jiǎn
减产,減產,jiǎnchǎn
减低,減低,jiǎndī
减弱,減弱,jiǎnruò
剪彩,剪彩,jiǎncǎi
剪刀,剪刀,jiǎndāo
检测,檢測,jiǎncè
检察,檢察,jiǎnchá
检举,檢舉,jiǎnjǔ
检修,檢修,jiǎnxiū
简称,簡稱,jiǎnchēng
简短,簡短,jiǎnduǎn
简化,簡化,jiǎnhuà
简陋,簡陋,jiǎnlòu
简明,簡明,jiǎnmíng
简体字,簡體字,jiǎntǐzì
简要,簡要,jiǎnyào
简易,簡易,jiǎnyì
见识,見識,jiànshi
见效,見效,jiànxiào
建交,建交,jiànjiāo
健美,健美,jiànměi
健壮,健壯,jiànzhuàng
践踏,踐踏,jiàntà
鉴别,鑑別,jiànbié
鉴于,鑑於,jiànyú
键盘,鍵盤,jiànpán
姜,姜,jiāng
将近,將近,jiāngjìn
讲解,講解,jiǎngjiě
讲理,講理,jiǎnglǐ
讲述,講述,jiǎngshù
讲演,講演,jiǎngyǎn
奖品,獎品,jiǎngpǐn
奖状,獎狀,jiǎngzhuàng
桨,槳,jiǎng
降价,降價,jiàngjià
降临,降臨,jiànglín
降落,降落,jiàngluò
交叉,交叉,jiāochā
交错,交錯,jiāocuò
交点,交點,jiāodiǎn
交付,交付,jiāofù
交涉,交涉,jiāoshè
交手,交手,jiāoshǒu
交替,交替,jiāotì
交往,交往,jiāowǎng
娇,嬌,jiāo
娇气,嬌氣,jiāoqì
浇灌,澆灌,jiāoguàn
胶,膠,jiāo
胶片,膠片,jiāopiàn
焦点,焦點,jiāodiǎn
焦炭,焦炭,jiāotàn
绞,絞,jiǎo
搅拌,攪拌,jiǎobàn
缴,繳,jiǎo
缴纳,繳納,jiǎonà
叫喊,叫喊,jiàohǎn
叫唤,叫喚,jiàohuan
叫嚷,叫嚷,jiàorǎng
轿车,轎車,jiàochē
较量,較量,jiàoliàng
教会,教會,jiàohuì
教唆,教唆,jiàosuō
教条,教條,jiàotiáo
教养,教養,jiàoyǎng
皆,皆,jiē
接班,接班,jiēbān
接二连三,接二連三,jiē'èrliánsān
接洽,接洽,jiēqià
接收,接收,jiēshōu
揭发,揭發,jiēfā
揭示,揭示,jiēshì
街坊,街坊,jiēfang
街头,街頭,jiētóu
节能,節能,jiénéng
节育,節育,jiéyù
节奏,節奏,jiézòu
劫,劫,jié
劫持,劫持,jiéchí
杰出,傑出,jiéchū
杰作,傑作,jiézuò
结果,結果,jiéguǒ
结晶,結晶,jiéjīng
结局,結局,jiéjú
结算,結算,jiésuàn
结业,結業,jiéyè
截止,截止,jiézhǐ
解除,解除,jiěchú
解雇,解雇,jiěgù
解散,解散,jiěsàn
戒严,戒嚴,jièyán
界,界,jiè
界限,界限,jièxiàn
借鉴,借鑑,jièjiàn
借助,借助,jièzhù
金额,金額,jīn'é
金黄,金黃,jīnhuáng
金牌,金牌,jīnpái
金钱,金錢,jīnqián
金融,金融,jīnróng
津津有味,津津有味,jīnjīnyǒuwèi
津贴,津貼,jīntiē
筋,筋,jīn
紧迫,緊迫,jǐnpò
紧缩,緊縮,jǐnsuō
锦绣,錦繡,jǐnxiù
尽快,盡快,jǐnkuài
劲头,勁頭,jìntóu
近年,近年,jìnnián
近期,近期,jìnqī
近视,近視,jìnshi
近似,近似,jìnsì
进程,進程,jìnchéng
进而,進而,jìn'ér
进取,進取,jìnqǔ
进展,進展,jìnzhǎn
晋升,晉升,jìnshēng
禁,禁,jìn
禁区,禁區,jìnqū
经典,經典,jīngdiǎn
经商,經商,jīngshāng
经受,經受,jīngshòu
经销,經銷,jīngxiāo
茎,莖,jīng
惊慌,驚慌,jīnghuāng
兢兢业业,兢兢業業,jīngjīngyèyè
精打细算,精打細算,jīngdǎxìsuàn
精华,精華,jīnghuá
精简,精簡,jīngjiǎn
精美,精美,jīngměi
精密,精密,jīngmì
精确,精確,jīngquè
精通,精通,jīngtōng
精心,精心,jīngxīn
精益求精,精益求精,jīngyìqiújīng
颈,頸,jǐng
景,景,jǐng
警戒,警戒,jǐngjiè
警卫,警衛,jǐngwèi
净化,淨化,jìnghuà
竞选,競選,jìngxuǎn
敬,敬,jìng
境地,境地,jìng'éryuǎnzhī
境界,境界,jìngjiè
静悄悄,靜悄悄,jìngqiāoqiāo
镜头,鏡頭,jìngtóu
纠纷,糾紛,jiūfēn
玖,玖,jiǔ
酒会,酒會,jiǔhuì
酒精,酒精,jiǔjīng
救济,救濟,jiùjì
救灾,救災,jiùzāi
就餐,就餐,jiùcān
就地,就地,jiùdì
就近,就近,jiùjìn
就算,就算,jiùsuàn
就业,就業,jiùyè
就职,就職,jiùzhí
居,居,jū
居室,居室,jūshì
拘留,拘留,jūliú
拘束,拘束,jūshù
鞠躬,鞠躬,jūgōng
局势,局勢,júshì
局限,局限,júxiàn
菊花,菊花,júhuā
举动,舉動,jǔdòng
举世闻名,舉世聞名,jǔshìwénmíng
举世瞩目,舉世矚目,jǔshìzhǔmù
拒,拒,jù
具,具,jù
剧本,劇本,jùběn
剧团,劇團,jùtuán
据点,據點,jùdiǎn
据悉,據悉,jùxī
锯,鋸,jù
聚会,聚會,jùhuì
捐,捐,juān
捐款,捐款,juānkuǎn
捐献,捐獻,juānxiàn
捐赠,捐贈,juānzèng
决不,決不,juébù
决策,決策,juécè
决赛,決賽,juésài
决算,決算,juésuàn
决战,決戰,juézhàn
绝望,絕望,juéwàng
绝缘,絕緣,juéyuán
觉察,覺察,juéchá
觉醒,覺醒,juéxǐng
掘,掘,jué
嚼,嚼,jiáo
军阀,軍閥,jūnfá
军医,軍醫,jūnyī
军用,軍用,jūnyòng
军装,軍裝,jūnzhuāng
君,君,jūn
菌,菌,jūn
俊,俊,jùn
卡,卡,kǎ
卡片,卡片,kǎpiàn
开采,開採,kāicǎi
开刀,開刀,kāidāo
开工,開工,kāigōng
开关,開關,kāiguān
开化,開化,kāihuà
开垦,開墾,kāikěn
开阔,開闊,kāikuò
开朗,開朗,kāilǎng
开天辟地,開天辟地,kāitiānpìdì
开头,開頭,kāitóu
开拓,開拓,kāituò
开心,開心,kāixīn
开支,開支,kāizhī
凯旋,凱旋,kǎixuán
刊登,刊登,kāndēng
勘探,勘探,kāntàn
看待,看待,kàndài
看起来,看起來,kànqilai
看望,看望,kànwàng
看作,看作,kànzuò
慷慨,慷慨,kāngkǎi
糠,糠,kāng
抗旱,抗旱,kànghàn
抗击,抗擊,kàngjī
抗战,抗戰,kàngzhàn
炕,炕,kàng
考古,考古,kǎogǔ
考核,考核,kǎohé
考取,考取,kǎoqǔ
科目,科目,kēmù
颗粒,顆粒,kēlì
磕,磕,kē
可恶,可惡,kěwù
可歌可泣,可歌可泣,kěgēkěqì
可观,可觀,kěguān
可贵,可貴,kěguì
可口,可口,kěkǒu
可喜,可喜,kěxǐ
可想而知,可想而知,kěxiǎng'érzhī
客车,客車,kèchē
课时,課時,kèshí
课题,課題,kètí
恳切,懇切,kěnqiè
恳求,懇求,kěnqiú
啃,啃,kěn
空白,空白,kòngbái
空调,空調,kōngtiáo
空洞,空洞,kōngdòng
空话,空話,kōnghuà
空隙,空隙,kòngxì
空想,空想,kōngxiǎng
空心,空心,kōngxīn
空虚,空虛,kōngxū
孔雀,孔雀,kǒngquè
恐惧,恐懼,kǒngjù
控诉,控訴,kòngsù
抠,摳,kōu
口岸,口岸,kǒu'àn
口腔,口腔,kǒuqiāng
枯燥,枯燥,kūzào
苦难,苦難,kǔnàn
苦恼,苦惱,kǔnǎo
库,庫,kù
库存,庫存,kùcún
库房,庫房,kùfáng
夸奖,誇獎,kuājiǎng
挎,挎,kuà
快速,快速,kuàisù
会计,會計, kuàijì
宽敞,寬敞,kuānchang
宽大,寬大,kuāndà
宽广,寬廣,kuānguǎng
狂妄,狂妄,kuángwàng
旷工,曠工,kuànggōng
旷课,曠課,kuàngkè
矿藏,礦藏,kuàngcáng
矿产,礦產,kuàngchǎn
矿井,礦井,kuàngjǐng
矿区,礦區,kuàngqū
矿山,礦山,kuàngshān
矿物,礦物,kuàngwù
框,框,kuàng
亏,虧,kuī
亏待,虧待,kuīdài
亏损,虧損,kuīsǔn
葵花,葵花,kuíhuā
困苦,困苦,kùnkǔ
扩充,擴充,kuòchōng
扩建,擴建,kuòjiàn
扩散,擴散,kuòsàn
扩展,擴展,kuòzhǎn
扩张,擴張,kuòzhāng
腊月,臘月,làyuè
来访,來訪,láifǎng
来回来去,來回來去,láihuíláiqù
来看,來看,láikàn
来历,來歷,láilì
来临,來臨,láilín
来年,來年,láinián
...来说...,...來說...,...láishuō...
赖,賴,lài
兰花,蘭花,lánhuā
栏杆,欄杆,lángān
懒惰,懶惰,lǎnduò
狼狈,狼狽,lángbèi
浪潮,浪潮,làngcháo
浪漫,浪漫,làngmàn
劳动力,勞動力,láodònglì
牢房,牢房,láofáng
牢记,牢記,láojì
老成,老成,lǎochéng
老汉,老漢,lǎohàn
老化,老化,lǎohuà
老家,老家,lǎojiā
老鼠,老鼠,lǎoshǔ
老太婆,老太婆,lǎotàipó
老天爷,老天爺,lǎotiānyé
老爷,老爺,lǎoye
老一辈,老一輩,lǎoyībèi
潦草,潦草,liáocǎo
涝,澇,lào
乐趣,樂趣,lèqù
乐意,樂意,lèyì
勒,勒,lēi
雷达,雷達,léidá
雷雨,雷雨,léiyǔ
垒,壘,lěi
棱,棱,léng
冷淡,冷淡,lěngdàn
离别,離別,líbié
离休,離休,líxiū
犁,犁,lí
篱笆,籬笆,líba
礼节,禮節,lǐjié
礼品,禮品,lǐpǐn
理睬,理睬,lǐcǎi
理会,理會,lǐhuì
理事,理事,lǐshì
理所当然,理所當然,lǐsuǒdāngrán
理直气壮,理直氣壯,lǐzhíqìzhuàng
力图,力圖,lìtú
历代,歷代,lìdài
历来,歷來,lìlái
厉害,厲害,lìhai
立方米,立方米,lìfāngmǐ
立交桥,立交橋,lìjiāoqiáo
立体,立體,lìtǐ
利弊,利弊,lìbì
利息,利息,lìxī
沥青,瀝青,lìqīng
例外,例外,lìwài
荔枝,荔枝,lìzhī
栗子,栗子,lìzi
连...带...,連...帶...,lián...dài...
连队,連隊,liánduì
连滚带爬,連滾帶爬,liángǔndàipá
连连,連連,liánlián
连绵,連綿,liánmián
连年,連年,liánnián
连同,連同,liántóng
连续剧,連續劇,liánxùjù
连夜,連夜,liányè
帘,帘,lián
莲子,蓮子,liánzǐ
联,聯,lián
联邦,聯邦,liánbāng
联想,聯想,liánxiǎng
廉价,廉價,liánjià
廉洁,廉潔,liánjié
廉政,廉政,liánzhèng
镰刀,鐮刀,liándāo
脸盆,臉盆,liǎnpén
练兵,練兵,liànbīng
恋,戀,liàn
链子,鏈子,liànzi
良,良,liáng
良种,良種,liángzhǒng
梁,梁,liáng
粮票,糧票,liángpiào
两极,兩極,liǎngjí
两口子,兩口子,liǎngkǒuzi
两手,兩手,liǎngshǒu
亮光,亮光,liàngguāng
晾,晾,liàng
辽阔,遼闊,liáokuò
疗效,療效,liáoxiào
疗养,療養,liáoyǎng
列举,列舉,lièjǔ
列入,列入,lièrù
列席,列席,lièxí
劣,劣,liè
烈火,烈火,lièhuǒ
邻,鄰,lín
邻国,鄰國,línguó
林场,林場,línchǎng
林区,林區,línqū
林业,林業,línyè
临床,臨床,línchuáng
临近,臨近,línjìn
磷,磷,lín
伶俐,伶俐,línglì
灵,靈,líng
灵敏,靈敏,língmǐn
灵巧,靈巧,língqiǎo
岭,嶺,lǐng
玲珑,玲瓏,línglóng
凌晨,凌晨,língchén
零售,零售,língshòu
零碎,零碎,língsuì
零星,零星,língxīng
领事,領事,lǐngshì
领先,領先,lǐngxiān
领子,領子,lǐngzi
流寇,流寇,liúkòu
流浪,流浪,liúlàng
流露,流露,liúlù
流通,流通,liútōng
留恋,留戀,liúliàn
留神,留神,liúshén
留心,留心,liúxīn
留意,留意,liúyì
硫酸,硫酸,liúsuān
龙头,龍頭,lóngtóu
聋,聾,lóng
隆重,隆重,lóngzhòng
漏税,漏稅,lòushuì
陆,陸,liù
录取,錄取,lùqǔ
录用,錄用,lùyòng
鹿,鹿,lù
路程,路程,lùchéng
路面,路面,lùmiàn
路子,路子,lùzi
旅,旅,lǚ
旅店,旅店,lǚdiàn
旅游,旅遊,lǚyóu
旅游业,旅遊業,lǚyóuyè
屡次,屢次,lǚcì
履行,履行,lǚxíng
律师,律師,lǜshī
率,率,lǜ
绿化,綠化,lǜhuà
乱七八糟,亂七八糟,luànqībāzāo
略微,略微,lüèwēi
抡,掄,lūn
论点,論點,lùndiǎn
论述,論述,lùnshù
论证,論證,lùnzhèng
罗列,羅列,luóliè
罗唆,羅唆,luōsuō
箩筐,籮筐,luókuāng
骡子,騾子,luózi
螺丝钉,螺絲釘,luósīdīng
落成,落成,luòchéng
落地,落地,luòdì
落实,落實,luòshí
落选,落選,luòxuǎn
麻,麻,má
麻痹,麻痺,mábì
麻袋,麻袋,mádài
麻木,麻木,mámù
麻雀,麻雀,máquè
麻醉,麻醉,mázuì
马车,馬車,mǎchē
马达,馬達,mǎdá
马力,馬力,mǎlì
马铃薯,馬鈴薯,mǎlíngshǔ
马戏,馬戲,mǎxì
蚂蚁,螞蟻,mǎyǐ
埋没,埋沒,máimò
埋头,埋頭,máitóu
埋怨,埋怨,mányuàn
卖国,賣國,màiguó
脉搏,脈搏,màibó
满怀,滿懷,mǎnhuái
满月,滿月,mǎnyuè
慢性,慢性,mànxìng
蔓延,蔓延,mànyán
忙碌,忙碌,mánglù
盲从,盲從,mángcóng
盲人,盲人,mángrén
茫茫,茫茫,mángmáng
茫然,茫然,mángrán
茂密,茂密,màomì
茂盛,茂盛,màoshèng
冒进,冒進,màojìn
冒牌,冒牌,màopái
冒险,冒險,màoxiǎn
没吃没穿,沒吃沒穿,méichīméichuān
没辙,沒轍,méizhé
枚,枚,méi
玫瑰,玫瑰,méigui
媒介,媒介,méijiè
霉,霉,méi
美德,美德,měidé
美国,美國,měiguó
美满,美滿,měimǎn
美妙,美妙,měimiào
美中不足,美中不足,měizhōngbùzú
镁,鎂,měi
门当户对,門當戶對,méndānghùduì
门市部,門市部,ménshìbù
萌芽,萌芽,méngyá
弥补,彌補,míbǔ
弥漫,彌漫,mímàn
迷惑,迷惑,míhuo
迷失,迷失,míshī
密度,密度,mìdù
密封,密封,mìfēng
棉,棉,mián
免,免,miǎn
免除,免除,miǎnchú
免费,免費,miǎnfèi
勉励,勉勵,miǎnlì
面包车,麵包車,miànbāochē
面面俱到,面面俱到,miànmiànjùdào
面目,面目,miànmù
面容,面容,miànróng
面子,面子,miànzi
描,描,miáo
描绘,描繪,miáohuì
描述,描述,miáoshù
渺小,渺小,miǎoxiǎo
蔑视,蔑視,mièshì
民航,民航,mínháng
民事,民事,mínshì
民意,民意,mínyì
民众,民眾,mínzhòng
敏感,敏感,mǐngǎn
敏锐,敏銳,mǐnruì
名称,名稱,míngchēng
名次,名次,míngcì
名单,名單,míngdān
名额,名額,míng'é
名副其实,名副其實,míngfùqíshí
名贵,名貴,míngguì
名牌,名牌,míngpái
名人,名人,míngrén
名声,名聲,míngshēng
名义,名義,míngyì
名誉,名譽,míngyù
明星,明星,Míngxīng
命名,命名,mìngmíng
命题,命題,mìngtí
谬论,謬論,miùlùn
摸索,摸索,mōsuo
模式,模式,móshì
膜,膜,mó
摩擦,摩擦,mócā
蘑菇,蘑菇,mógu
魔鬼,魔鬼,móguǐ
魔术,魔術,móshù
抹布,抹布,mābù
抹杀,抹殺,mǒshā
莫,莫,mò
莫名其妙,莫名其妙,mòmíngqímiào
默默,默默,mòmò
谋,謀,móu
谋求,謀求,móuqiú
木匠,木匠,mùjiang
目,目,mù
目睹,目睹,mùdǔ
目录,目錄,mùlù
目中无人,目中無人,mùzhōngwúrén
牧区,牧區,mùqū
牧业,牧業,mùyè
穆斯林,穆斯林,Mùsīlín
内地,內地,nèidì
内阁,內閣,nèigé
内幕,內幕,nèimù
内心,內心,nèixīn
内行,內行,nèiháng
内在,內在,nèizài
内脏,内臟,nèizàng
内战,內戰,nèizhàn
内政,內政,nèizhèng
那时,那時,nàshí
纳闷儿,納悶兒,nàmènr
纳税,納稅,nàshuì
乃,乃,nǎi
奶粉,奶粉,nǎifěn
耐力,耐力,nàilì
男性,男性,nánxìng
难,難,nàn
难度,難度,nándù
难关,難關,nánguān
难堪,難堪,nánkān
难免,難免,nánmiǎn
难民,難民,nànmín
恼火,惱火,nǎohuǒ
闹事,鬧事,nàoshì
能手,能手,néngshǒu
尼龙,尼龍,nílóng
拟,擬,nǐ
拟定,擬定,nǐdìng
逆流,逆流,nìliú
年度,年度,niándù
年头儿,年頭兒,niántóur
捻,捻,niǎn
撵,攆,niǎn
念头,念頭,niàntou
酿,釀,niàng
尿,尿,niào
捏造,捏造,niēzào
宁静,寧靜,níngjìng
宁肯,寧肯,nìngkěn
宁愿,寧願,nìngyuàn
柠檬,檸檬,níngméng
凝固,凝固,nínggù
凝结,凝結,níngjié
凝视,凝視,níngshì
纽扣儿,紐扣兒,niǔkòur
农产品,農產品,nóngchǎnpǐn
农户,農戶,nónghù
浓度,濃度,nóngdù
浓厚,濃厚,nónghòu
弄虚作假,弄虛作假,nòngxūzuòjiǎ
奴役,奴役,núyì
怒吼,怒吼,nùhǒu
怒火,怒火,nùhuǒ
女性,女性,nǚxìng
挪,挪,nuó
殴打,毆打,ōudǎ
呕吐,嘔吐,ǒutù
拍照,拍照,pāizhào
徘徊,徘徊,páihuái
排长,排長,páizhǎng
排除,排除,páichú
排队,排隊,páiduì
排挤,排擠,páijǐ
派别,派別,pàibié
派出所,派出所,pàichūsuǒ
派遣,派遣,pàiqiǎn
盘旋,盤旋,pánxuán
判处,判處,pànchǔ
判定,判定,pàndìng
判决,判決,pànjué
叛变,叛變,pànbiàn
叛徒,叛徒,pàntú
庞大,龐大,pángdà
胖子,胖子,pàngzi
抛弃,拋棄,pāoqì
刨,刨,páo
炮火,砲火,pàohuǒ
跑道,跑道,pǎodào
泡沫,泡沫,pàomò
培训,培訓,péixùn
赔款,賠款,péikuǎn
配备,配備,pèibèi
配方,配方,pèifāng
配偶,配偶,pèi'ǒu
配套,配套,pèitào
喷射,噴射,pēnshè
烹调,烹調,pēngtiáo
烹饪,烹飪,pēngrèn
批发,批發,pīfā
批复,批覆,pīfù
批改,批改,pīgǎi
批示,批示,pīshì
坯,坯,pī
劈,劈,pī
皮带,皮帶,pídài
皮革,皮革,pígé
疲惫,疲憊,píbèi
疲乏,疲乏,pífá
屁,屁,pì
片刻,片刻,piànkè
偏差,偏差,piānchā
偏见,偏見,piānjiàn
偏僻,偏僻,piānpì
偏向,偏向,piānxiàng
漂,漂,piāo
撇,撇,piē
瞥,瞥,piē
拼搏,拼搏,pīnbó
贫,貧,pín
贫乏,貧乏,pínfá
贫困,貧困,pínkùn
贫民,貧民,pínmín
频繁,頻繁,pínfán
频率,頻率,pínlǜ
品,品,pǐn
品尝,品嘗,pǐncháng
品行,品行,pǐnxíng
聘,聘,pìn
聘请,聘請,pìnqǐng
聘任,聘任,pìnrèn
聘用,聘用,pìnyòng
平面,平面,píngmiàn
平民,平民,píngmín
平日,平日,píngrì
平坦,平坦,píngtǎn
平稳,平穩,píngwěn
平整,平整,píngzhěng
评比,評比,píngbǐ
评定,評定,píngdìng
评估,評估,pínggū
评审,評審,píngshěn
评选,評選,píngxuǎn
屏障,屏障,píngzhàng
萍水相逢,萍水相逢,píngshuǐxiāngféng
颇,頗,pō
婆婆,婆婆,pópo
迫使,迫使,pòshǐ
破除,破除,pòchú
破获,破獲,pòhuò
破旧,破舊,pòjiù
破裂,破裂,pòliè
破碎,破碎,pòsuì
仆人,僕人,púrén
扑克,撲克,pūkè
扑灭,撲滅,pūmiè
葡萄糖,葡萄糖,pútaotáng
朴实,樸實,pǔshí
普查,普查,pǔchá
谱,譜,pǔ
谱曲,譜曲,pǔqǔ
瀑布,瀑布,pùbù
七嘴八舌,七嘴八舌,qīzuǐbāshé
沏,沏,qī
柒,柒,qī
凄惨,淒慘,qīcǎn
凄凉,淒涼,qīliáng
期待,期待,qīdài
期刊,期刊,qīkān
期望,期望,qīwàng
期限,期限,qīxiàn
漆黑,漆黑,qīhēi
齐全,齊全,qíquán
其间,其間,qíjiān
奇花异草,奇花異草,qíhuāyìcǎo
奇妙,奇妙,qímiào
奇特,奇特,qítè
歧视,歧視,qíshì
旗号,旗號,qíhào
乞求,乞求,qǐqiú
岂不,豈不,qǐbù
岂有此理,豈有此理,qǐyǒucǐlǐ
启程,啟程,qǐchéng
启示,啟示,qǐshì
启事,啟事,qǐshì
起草,起草,qǐcǎo
起点,起點,qǐdiǎn
起伏,起伏,qǐfú
起哄,起鬨,qǐhòng
起劲,起勁,qǐjìn
起码,起碼,qǐmǎ
起身,起身,qǐshēn
起诉,起訴,qǐsù
气喘,氣喘,qìchuǎn
气功,氣功,qìgōng
气力,氣力,qìlì
气流,氣流,qìliú
气魄,氣魄,qìpò
气球,氣球,qìqiú
气势,氣勢,qìshì
气息,氣息,qìxī
汽,汽,qì
砌,砌,qì
器,器,qì
器具,器具,qìjù
器械,器械,qìxiè
掐,掐,qiā
恰到好处,恰到好處,qiàdàohǎochù
恰巧,恰巧,qiàqiǎo
恰如其分,恰如其分,qiàrúqífèn
洽谈,洽談,qiàtán
千军万马,千軍萬馬,qiānjūnwànmǎ
千瓦,千瓦,qiānwǎ
迁,遷,qiān
迁就,遷就,qiānjiù
牵扯,牽扯,qiānchě
牵引,牽引,qiānyǐn
牵制,牽制,qiānzhì
谦逊,謙遜,qiānxùn
签发,簽發,qiānfā
签名,簽名,qiānmíng
签署,簽署,qiānshǔ
签证,簽證,qiānzhèng
签字,簽字,qiānzì
